Dataset,Prompting,Ratio,Bootstrap,Category,Class,Support,Support %,Prediction,Prediction %,Precision,Recall,F1-Score,Accuracy,AUC,Confusion
legit+dces+ices,zeroshot,0.25,26,offensive,No,2383,0.9520575309628446,1472,0.588094286855773,0.98,0.61,0.75,0.62,0.74,"[[1446   26]
 [ 937   94]]"
legit+dces+ices,zeroshot,0.25,26,toxic,Yes,150,0.05992808629644426,1294,0.5169796244506593,0.08,0.69,0.14,0.51,0.63,"[[1162   47]
 [1191  103]]"
legit+dces+ices,zeroshot,0.25,26,toxic,No,2353,0.9400719137035557,1209,0.4830203755493408,0.96,0.49,0.65,0.51,0.63,"[[1162   47]
 [1191  103]]"
legit+dces+ices,zeroshot,0.25,27,hateful,Yes,120,0.04794246903715541,1195,0.477427087495006,0.1,0.98,0.18,0.57,0.85,"[[1305    3]
 [1078  117]]"
legit+dces+ices,zeroshot,0.25,27,hateful,No,2383,0.9520575309628446,1308,0.522572912504994,1.0,0.55,0.71,0.57,0.85,"[[1305    3]
 [1078  117]]"
legit+dces+ices,zeroshot,0.25,27,offensive,Yes,120,0.04794246903715541,1042,0.41630043947263284,0.09,0.8,0.17,0.61,0.75,"[[1437   24]
 [ 946   96]]"
legit+dces+ices,zeroshot,0.25,27,offensive,No,2383,0.9520575309628446,1461,0.5836995605273672,0.98,0.6,0.75,0.61,0.75,"[[1437   24]
 [ 946   96]]"
legit+dces+ices,zeroshot,0.25,27,toxic,Yes,150,0.05992808629644426,1324,0.5289652417099481,0.08,0.75,0.15,0.5,0.64,"[[1141   38]
 [1212  112]]"
legit+dces+ices,zeroshot,0.25,27,toxic,No,2353,0.9400719137035557,1179,0.4710347582900519,0.97,0.48,0.65,0.5,0.64,"[[1141   38]
 [1212  112]]"
legit+dces+ices,zeroshot,0.25,28,hateful,Yes,120,0.04794246903715541,1156,0.4618457850579305,0.1,0.96,0.18,0.58,0.85,"[[1342    5]
 [1041  115]]"
legit+dces+ices,zeroshot,0.25,28,hateful,No,2383,0.9520575309628446,1347,0.5381542149420695,1.0,0.56,0.72,0.58,0.85,"[[1342    5]
 [1041  115]]"
legit+dces+ices,zeroshot,0.25,28,offensive,Yes,120,0.04794246903715541,986,0.39392728725529363,0.1,0.8,0.17,0.63,0.75,"[[1493   24]
 [ 890   96]]"
legit+dces+ices,zeroshot,0.25,28,offensive,No,2383,0.9520575309628446,1517,0.6060727127447063,0.98,0.63,0.77,0.63,0.75,"[[1493   24]
 [ 890   96]]"
legit+dces+ices,zeroshot,0.25,28,toxic,Yes,150,0.05992808629644426,1283,0.5125848981222533,0.08,0.69,0.14,0.51,0.63,"[[1173   47]
 [1180  103]]"
legit+dces+ices,zeroshot,0.25,28,toxic,No,2353,0.9400719137035557,1220,0.4874151018777467,0.96,0.5,0.66,0.51,0.63,"[[1173   47]
 [1180  103]]"
legit+dces+ices,zeroshot,0.25,29,hateful,Yes,120,0.04794246903715541,1160,0.463443867359169,0.1,0.96,0.18,0.58,0.84,"[[1338    5]
 [1045  115]]"
legit+dces+ices,zeroshot,0.25,29,hateful,No,2383,0.9520575309628446,1343,0.536556132640831,1.0,0.56,0.72,0.58,0.84,"[[1338    5]
 [1045  115]]"
legit+dces+ices,zeroshot,0.25,29,offensive,Yes,120,0.04794246903715541,1019,0.40711146624051137,0.11,0.91,0.19,0.63,0.81,"[[1473   11]
 [ 910  109]]"
legit+dces+ices,zeroshot,0.25,29,offensive,No,2383,0.9520575309628446,1484,0.5928885337594886,0.99,0.62,0.76,0.63,0.81,"[[1473   11]
 [ 910  109]]"
legit+dces+ices,zeroshot,0.25,29,toxic,Yes,150,0.05992808629644426,1260,0.5033959248901319,0.09,0.73,0.16,0.52,0.66,"[[1203   40]
 [1150  110]]"
legit+dces+ices,zeroshot,0.25,29,toxic,No,2353,0.9400719137035557,1243,0.49660407510986815,0.97,0.51,0.67,0.52,0.66,"[[1203   40]
 [1150  110]]"
legit+dces+ices,zeroshot,0.25,30,hateful,Yes,120,0.04794246903715541,1127,0.45025968837395125,0.1,0.97,0.19,0.59,0.87,"[[1372    4]
 [1011  116]]"
legit+dces+ices,zeroshot,0.25,30,hateful,No,2383,0.9520575309628446,1376,0.5497403116260487,1.0,0.58,0.73,0.59,0.87,"[[1372    4]
 [1011  116]]"
legit+dces+ices,zeroshot,0.25,30,offensive,Yes,120,0.04794246903715541,1072,0.4282860567319217,0.1,0.88,0.18,0.61,0.77,"[[1416   15]
 [ 967  105]]"
legit+dces+ices,zeroshot,0.25,30,offensive,No,2383,0.9520575309628446,1431,0.5717139432680783,0.99,0.59,0.74,0.61,0.77,"[[1416   15]
 [ 967  105]]"
legit+dces+ices,zeroshot,0.25,30,toxic,Yes,150,0.05992808629644426,1272,0.5081901717938474,0.08,0.67,0.14,0.51,0.62,"[[1181   50]
 [1172  100]]"
legit+dces+ices,zeroshot,0.25,30,toxic,No,2353,0.9400719137035557,1231,0.4918098282061526,0.96,0.5,0.66,0.51,0.62,"[[1181   50]
 [1172  100]]"
legit+dces+ices,zeroshot,0.25,31,hateful,Yes,120,0.04794246903715541,1188,0.4746304434678386,0.1,0.98,0.18,0.57,0.85,"[[1312    3]
 [1071  117]]"
legit+dces+ices,zeroshot,0.25,31,hateful,No,2383,0.9520575309628446,1315,0.5253695565321614,1.0,0.55,0.71,0.57,0.85,"[[1312    3]
 [1071  117]]"
legit+dces+ices,zeroshot,0.25,31,offensive,Yes,120,0.04794246903715541,1054,0.4210946863763484,0.1,0.89,0.18,0.62,0.79,"[[1436   13]
 [ 947  107]]"
legit+dces+ices,zeroshot,0.25,31,offensive,No,2383,0.9520575309628446,1449,0.5789053136236516,0.99,0.6,0.75,0.62,0.79,"[[1436   13]
 [ 947  107]]"
legit+dces+ices,zeroshot,0.25,31,toxic,Yes,150,0.05992808629644426,1317,0.5261685976827807,0.09,0.78,0.16,0.51,0.67,"[[1153   33]
 [1200  117]]"
legit+dces+ices,zeroshot,0.25,31,toxic,No,2353,0.9400719137035557,1186,0.4738314023172193,0.97,0.49,0.65,0.51,0.67,"[[1153   33]
 [1200  117]]"
legit+dces+ices,zeroshot,0.25,32,hateful,Yes,120,0.04794246903715541,1190,0.47542948461845785,0.1,0.98,0.18,0.57,0.87,"[[1311    2]
 [1072  118]]"
legit+dces+ices,zeroshot,0.25,32,hateful,No,2383,0.9520575309628446,1313,0.5245705153815422,1.0,0.55,0.71,0.57,0.87,"[[1311    2]
 [1072  118]]"
legit+dces+ices,zeroshot,0.25,32,offensive,Yes,120,0.04794246903715541,1034,0.41310427487015583,0.09,0.82,0.17,0.62,0.76,"[[1447   22]
 [ 936   98]]"
legit+dces+ices,zeroshot,0.25,32,offensive,No,2383,0.9520575309628446,1469,0.5868957251298442,0.99,0.61,0.75,0.62,0.76,"[[1447   22]
 [ 936   98]]"
legit+dces+ices,zeroshot,0.25,32,toxic,Yes,150,0.05992808629644426,1326,0.5297642828605673,0.08,0.73,0.15,0.5,0.65,"[[1137   40]
 [1216  110]]"
legit+dces+ices,zeroshot,0.25,32,toxic,No,2353,0.9400719137035557,1177,0.4702357171394327,0.97,0.48,0.64,0.5,0.65,"[[1137   40]
 [1216  110]]"
legit+dces+ices,zeroshot,0.25,33,hateful,Yes,120,0.04794246903715541,1177,0.4702357171394327,0.1,0.98,0.18,0.58,0.85,"[[1323    3]
 [1060  117]]"
legit+dces+ices,zeroshot,0.25,33,hateful,No,2383,0.9520575309628446,1326,0.5297642828605673,1.0,0.56,0.71,0.58,0.85,"[[1323    3]
 [1060  117]]"
legit+dces+ices,zeroshot,0.25,33,offensive,Yes,120,0.04794246903715541,1006,0.4019176987614862,0.1,0.82,0.18,0.63,0.77,"[[1476   21]
 [ 907   99]]"
legit+dces+ices,zeroshot,0.25,33,offensive,No,2383,0.9520575309628446,1497,0.5980823012385138,0.99,0.62,0.76,0.63,0.77,"[[1476   21]
 [ 907   99]]"
legit+dces+ices,zeroshot,0.25,33,toxic,Yes,150,0.05992808629644426,1263,0.5045944866160608,0.09,0.77,0.16,0.53,0.69,"[[1206   34]
 [1147  116]]"
legit+dces+ices,zeroshot,0.25,33,toxic,No,2353,0.9400719137035557,1240,0.4954055133839393,0.97,0.51,0.67,0.53,0.69,"[[1206   34]
 [1147  116]]"
legit+dces+ices,zeroshot,0.25,34,hateful,Yes,120,0.04794246903715541,1165,0.46544147023571714,0.1,0.96,0.18,0.58,0.84,"[[1333    5]
 [1050  115]]"
legit+dces+ices,zeroshot,0.25,34,hateful,No,2383,0.9520575309628446,1338,0.5345585297642829,1.0,0.56,0.72,0.58,0.84,"[[1333    5]
 [1050  115]]"
legit+dces+ices,zeroshot,0.25,34,offensive,Yes,120,0.04794246903715541,1022,0.4083100279664403,0.1,0.88,0.18,0.63,0.8,"[[1466   15]
 [ 917  105]]"
legit+dces+ices,zeroshot,0.25,34,offensive,No,2383,0.9520575309628446,1481,0.5916899720335598,0.99,0.62,0.76,0.63,0.8,"[[1466   15]
 [ 917  105]]"
legit+dces+ices,zeroshot,0.25,34,toxic,Yes,150,0.05992808629644426,1299,0.5189772273272073,0.08,0.69,0.14,0.5,0.64,"[[1158   46]
 [1195  104]]"
legit+dces+ices,zeroshot,0.25,34,toxic,No,2353,0.9400719137035557,1204,0.48102277267279264,0.96,0.49,0.65,0.5,0.64,"[[1158   46]
 [1195  104]]"
legit+dces+ices,zeroshot,0.25,35,hateful,Yes,120,0.04794246903715541,1163,0.4646424290850979,0.1,0.98,0.18,0.58,0.86,"[[1337    3]
 [1046  117]]"
legit+dces+ices,zeroshot,0.25,35,hateful,No,2383,0.9520575309628446,1340,0.5353575709149021,1.0,0.56,0.72,0.58,0.86,"[[1337    3]
 [1046  117]]"
legit+dces+ices,zeroshot,0.25,35,offensive,Yes,120,0.04794246903715541,1042,0.41630043947263284,0.1,0.84,0.17,0.62,0.76,"[[1442   19]
 [ 941  101]]"
legit+dces+ices,zeroshot,0.25,35,offensive,No,2383,0.9520575309628446,1461,0.5836995605273672,0.99,0.61,0.75,0.62,0.76,"[[1442   19]
 [ 941  101]]"
legit+dces+ices,zeroshot,0.25,35,toxic,Yes,150,0.05992808629644426,1273,0.508589692369157,0.08,0.71,0.15,0.52,0.63,"[[1186   44]
 [1167  106]]"
legit+dces+ices,zeroshot,0.25,35,toxic,No,2353,0.9400719137035557,1230,0.491410307630843,0.96,0.5,0.66,0.52,0.63,"[[1186   44]
 [1167  106]]"
legit+dces+ices,zeroshot,0.25,36,hateful,Yes,120,0.04794246903715541,1123,0.44866160607271277,0.11,0.98,0.19,0.6,0.88,"[[1378    2]
 [1005  118]]"
legit+dces+ices,zeroshot,0.25,36,hateful,No,2383,0.9520575309628446,1380,0.5513383939272872,1.0,0.58,0.73,0.6,0.88,"[[1378    2]
 [1005  118]]"
legit+dces+ices,zeroshot,0.25,36,offensive,Yes,120,0.04794246903715541,987,0.39432680783060325,0.11,0.87,0.19,0.64,0.79,"[[1500   16]
 [ 883  104]]"
legit+dces+ices,zeroshot,0.25,36,offensive,No,2383,0.9520575309628446,1516,0.6056731921693967,0.99,0.63,0.77,0.64,0.79,"[[1500   16]
 [ 883  104]]"
legit+dces+ices,zeroshot,0.25,36,toxic,Yes,150,0.05992808629644426,1282,0.5121853775469437,0.09,0.77,0.16,0.52,0.68,"[[1186   35]
 [1167  115]]"
legit+dces+ices,zeroshot,0.25,36,toxic,No,2353,0.9400719137035557,1221,0.48781462245305635,0.97,0.5,0.66,0.52,0.68,"[[1186   35]
 [1167  115]]"
legit+dces+ices,zeroshot,0.25,37,hateful,Yes,120,0.04794246903715541,1172,0.46823811426288453,0.1,0.95,0.18,0.57,0.86,"[[1325    6]
 [1058  114]]"
legit+dces+ices,zeroshot,0.25,37,hateful,No,2383,0.9520575309628446,1331,0.5317618857371155,1.0,0.56,0.71,0.57,0.86,"[[1325    6]
 [1058  114]]"
legit+dces+ices,zeroshot,0.25,37,offensive,Yes,120,0.04794246903715541,1022,0.4083100279664403,0.1,0.88,0.19,0.63,0.78,"[[1467   14]
 [ 916  106]]"
legit+dces+ices,zeroshot,0.25,37,offensive,No,2383,0.9520575309628446,1481,0.5916899720335598,0.99,0.62,0.76,0.63,0.78,"[[1467   14]
 [ 916  106]]"
legit+dces+ices,zeroshot,0.25,37,toxic,Yes,150,0.05992808629644426,1268,0.5065920894926089,0.08,0.71,0.15,0.52,0.64,"[[1191   44]
 [1162  106]]"
legit+dces+ices,zeroshot,0.25,37,toxic,No,2353,0.9400719137035557,1235,0.49340791050739113,0.96,0.51,0.66,0.52,0.64,"[[1191   44]
 [1162  106]]"
legit+dces+ices,zeroshot,0.25,38,hateful,Yes,120,0.04794246903715541,1163,0.4646424290850979,0.1,0.98,0.18,0.58,0.86,"[[1337    3]
 [1046  117]]"
legit+dces+ices,zeroshot,0.25,38,hateful,No,2383,0.9520575309628446,1340,0.5353575709149021,1.0,0.56,0.72,0.58,0.86,"[[1337    3]
 [1046  117]]"
legit+dces+ices,zeroshot,0.25,38,offensive,Yes,120,0.04794246903715541,1002,0.4003196164602477,0.1,0.83,0.18,0.63,0.77,"[[1481   20]
 [ 902  100]]"
legit+dces+ices,zeroshot,0.25,38,offensive,No,2383,0.9520575309628446,1501,0.5996803835397523,0.99,0.62,0.76,0.63,0.77,"[[1481   20]
 [ 902  100]]"
legit+dces+ices,zeroshot,0.25,38,toxic,Yes,150,0.05992808629644426,1263,0.5045944866160608,0.08,0.68,0.14,0.52,0.63,"[[1192   48]
 [1161  102]]"
legit+dces+ices,zeroshot,0.25,38,toxic,No,2353,0.9400719137035557,1240,0.4954055133839393,0.96,0.51,0.66,0.52,0.63,"[[1192   48]
 [1161  102]]"
legit+dces+ices,zeroshot,0.25,39,hateful,Yes,120,0.04794246903715541,1137,0.45425489412704756,0.1,0.94,0.18,0.59,0.87,"[[1359    7]
 [1024  113]]"
legit+dces+ices,zeroshot,0.25,39,hateful,No,2383,0.9520575309628446,1366,0.5457451058729524,0.99,0.57,0.72,0.59,0.87,"[[1359    7]
 [1024  113]]"
legit+dces+ices,zeroshot,0.25,39,offensive,Yes,120,0.04794246903715541,1029,0.4111066719936077,0.1,0.88,0.18,0.63,0.77,"[[1460   14]
 [ 923  106]]"
legit+dces+ices,zeroshot,0.25,39,offensive,No,2383,0.9520575309628446,1474,0.5888933280063924,0.99,0.61,0.76,0.63,0.77,"[[1460   14]
 [ 923  106]]"
legit+dces+ices,zeroshot,0.25,39,toxic,Yes,150,0.05992808629644426,1301,0.5197762684778267,0.08,0.73,0.15,0.51,0.65,"[[1161   41]
 [1192  109]]"
legit+dces+ices,zeroshot,0.25,39,toxic,No,2353,0.9400719137035557,1202,0.4802237315221734,0.97,0.49,0.65,0.51,0.65,"[[1161   41]
 [1192  109]]"
legit+dces+ices,zeroshot,0.25,40,hateful,Yes,120,0.04794246903715541,1122,0.4482620854974031,0.11,0.99,0.19,0.6,0.86,"[[1380    1]
 [1003  119]]"
legit+dces+ices,zeroshot,0.25,40,hateful,No,2383,0.9520575309628446,1381,0.5517379145025969,1.0,0.58,0.73,0.6,0.86,"[[1380    1]
 [1003  119]]"
legit+dces+ices,zeroshot,0.25,40,offensive,Yes,120,0.04794246903715541,992,0.3963244107071514,0.1,0.83,0.18,0.64,0.78,"[[1491   20]
 [ 892  100]]"
legit+dces+ices,zeroshot,0.25,40,offensive,No,2383,0.9520575309628446,1511,0.6036755892928486,0.99,0.63,0.77,0.64,0.78,"[[1491   20]
 [ 892  100]]"
legit+dces+ices,zeroshot,0.25,40,toxic,Yes,150,0.05992808629644426,1234,0.4930083899320815,0.09,0.73,0.16,0.53,0.65,"[[1229   40]
 [1124  110]]"
legit+dces+ices,zeroshot,0.25,40,toxic,No,2353,0.9400719137035557,1269,0.5069916100679185,0.97,0.52,0.68,0.53,0.65,"[[1229   40]
 [1124  110]]"
legit+dces+ices,zeroshot,0.25,41,hateful,Yes,120,0.04794246903715541,1169,0.46703955253695567,0.1,0.98,0.18,0.58,0.86,"[[1331    3]
 [1052  117]]"
legit+dces+ices,zeroshot,0.25,41,hateful,No,2383,0.9520575309628446,1334,0.5329604474630444,1.0,0.56,0.72,0.58,0.86,"[[1331    3]
 [1052  117]]"
legit+dces+ices,zeroshot,0.25,41,offensive,Yes,120,0.04794246903715541,1037,0.4143028365960847,0.1,0.84,0.17,0.62,0.77,"[[1447   19]
 [ 936  101]]"
legit+dces+ices,zeroshot,0.25,41,offensive,No,2383,0.9520575309628446,1466,0.5856971634039153,0.99,0.61,0.75,0.62,0.77,"[[1447   19]
 [ 936  101]]"
legit+dces+ices,zeroshot,0.25,41,toxic,Yes,150,0.05992808629644426,1270,0.5073911306432282,0.08,0.69,0.15,0.51,0.64,"[[1186   47]
 [1167  103]]"
legit+dces+ices,zeroshot,0.25,41,toxic,No,2353,0.9400719137035557,1233,0.4926088693567719,0.96,0.5,0.66,0.51,0.64,"[[1186   47]
 [1167  103]]"
legit+dces+ices,zeroshot,0.25,42,hateful,Yes,120,0.04794246903715541,1146,0.4578505793048342,0.1,0.98,0.18,0.59,0.85,"[[1354    3]
 [1029  117]]"
legit+dces+ices,zeroshot,0.25,42,hateful,No,2383,0.9520575309628446,1357,0.5421494206951658,1.0,0.57,0.72,0.59,0.85,"[[1354    3]
 [1029  117]]"
legit+dces+ices,zeroshot,0.25,42,offensive,Yes,120,0.04794246903715541,980,0.39153016380343586,0.1,0.8,0.17,0.64,0.76,"[[1499   24]
 [ 884   96]]"
legit+dces+ices,zeroshot,0.25,42,offensive,No,2383,0.9520575309628446,1523,0.6084698361965641,0.98,0.63,0.77,0.64,0.76,"[[1499   24]
 [ 884   96]]"
legit+dces+ices,zeroshot,0.25,42,toxic,Yes,150,0.05992808629644426,1248,0.4986016779864163,0.08,0.71,0.15,0.53,0.65,"[[1211   44]
 [1142  106]]"
legit+dces+ices,zeroshot,0.25,42,toxic,No,2353,0.9400719137035557,1255,0.5013983220135837,0.96,0.51,0.67,0.53,0.65,"[[1211   44]
 [1142  106]]"
legit+dces+ices,zeroshot,0.25,43,hateful,Yes,120,0.04794246903715541,1190,0.47542948461845785,0.09,0.93,0.17,0.57,0.81,"[[1305    8]
 [1078  112]]"
legit+dces+ices,zeroshot,0.25,43,hateful,No,2383,0.9520575309628446,1313,0.5245705153815422,0.99,0.55,0.71,0.57,0.81,"[[1305    8]
 [1078  112]]"
legit+dces+ices,zeroshot,0.25,43,offensive,Yes,120,0.04794246903715541,1037,0.4143028365960847,0.09,0.78,0.16,0.61,0.75,"[[1440   26]
 [ 943   94]]"
legit+dces+ices,zeroshot,0.25,43,offensive,No,2383,0.9520575309628446,1466,0.5856971634039153,0.98,0.6,0.75,0.61,0.75,"[[1440   26]
 [ 943   94]]"
legit+dces+ices,zeroshot,0.25,43,toxic,Yes,150,0.05992808629644426,1322,0.5281662005593288,0.09,0.75,0.15,0.5,0.65,"[[1144   37]
 [1209  113]]"
legit+dces+ices,zeroshot,0.25,43,toxic,No,2353,0.9400719137035557,1181,0.4718337994406712,0.97,0.49,0.65,0.5,0.65,"[[1144   37]
 [1209  113]]"
legit+dces+ices,zeroshot,0.25,44,hateful,Yes,120,0.04794246903715541,1156,0.4618457850579305,0.1,0.99,0.19,0.59,0.88,"[[1346    1]
 [1037  119]]"
legit+dces+ices,zeroshot,0.25,44,hateful,No,2383,0.9520575309628446,1347,0.5381542149420695,1.0,0.56,0.72,0.59,0.88,"[[1346    1]
 [1037  119]]"
legit+dces+ices,zeroshot,0.25,44,offensive,Yes,120,0.04794246903715541,1053,0.4206951658010388,0.1,0.88,0.18,0.62,0.78,"[[1435   15]
 [ 948  105]]"
legit+dces+ices,zeroshot,0.25,44,offensive,No,2383,0.9520575309628446,1450,0.5793048341989613,0.99,0.6,0.75,0.62,0.78,"[[1435   15]
 [ 948  105]]"
legit+dces+ices,zeroshot,0.25,44,toxic,Yes,150,0.05992808629644426,1301,0.5197762684778267,0.08,0.71,0.15,0.51,0.65,"[[1159   43]
 [1194  107]]"
legit+dces+ices,zeroshot,0.25,44,toxic,No,2353,0.9400719137035557,1202,0.4802237315221734,0.96,0.49,0.65,0.51,0.65,"[[1159   43]
 [1194  107]]"
legit+dces+ices,zeroshot,0.25,45,hateful,Yes,120,0.04794246903715541,1137,0.45425489412704756,0.1,0.98,0.19,0.59,0.88,"[[1363    3]
 [1020  117]]"
legit+dces+ices,zeroshot,0.25,45,hateful,No,2383,0.9520575309628446,1366,0.5457451058729524,1.0,0.57,0.73,0.59,0.88,"[[1363    3]
 [1020  117]]"
legit+dces+ices,zeroshot,0.25,45,offensive,Yes,120,0.04794246903715541,1028,0.41070715141829806,0.1,0.86,0.18,0.62,0.78,"[[1458   17]
 [ 925  103]]"
legit+dces+ices,zeroshot,0.25,45,offensive,No,2383,0.9520575309628446,1475,0.589292848581702,0.99,0.61,0.76,0.62,0.78,"[[1458   17]
 [ 925  103]]"
legit+dces+ices,zeroshot,0.25,45,toxic,Yes,150,0.05992808629644426,1305,0.5213743507790651,0.08,0.73,0.15,0.51,0.65,"[[1158   40]
 [1195  110]]"
legit+dces+ices,zeroshot,0.25,45,toxic,No,2353,0.9400719137035557,1198,0.47862564922093487,0.97,0.49,0.65,0.51,0.65,"[[1158   40]
 [1195  110]]"
legit+dces+ices,zeroshot,0.25,46,hateful,Yes,120,0.04794246903715541,1192,0.4762285257690771,0.1,0.98,0.18,0.57,0.87,"[[1308    3]
 [1075  117]]"
legit+dces+ices,zeroshot,0.25,46,hateful,No,2383,0.9520575309628446,1311,0.5237714742309229,1.0,0.55,0.71,0.57,0.87,"[[1308    3]
 [1075  117]]"
legit+dces+ices,zeroshot,0.25,46,offensive,Yes,120,0.04794246903715541,1028,0.41070715141829806,0.1,0.88,0.18,0.63,0.78,"[[1461   14]
 [ 922  106]]"
legit+dces+ices,zeroshot,0.25,46,offensive,No,2383,0.9520575309628446,1475,0.589292848581702,0.99,0.61,0.76,0.63,0.78,"[[1461   14]
 [ 922  106]]"
legit+dces+ices,zeroshot,0.25,46,toxic,Yes,150,0.05992808629644426,1283,0.5125848981222533,0.08,0.67,0.14,0.51,0.62,"[[1170   50]
 [1183  100]]"
legit+dces+ices,zeroshot,0.25,46,toxic,No,2353,0.9400719137035557,1220,0.4874151018777467,0.96,0.5,0.65,0.51,0.62,"[[1170   50]
 [1183  100]]"
legit+dces+ices,zeroshot,0.25,47,hateful,Yes,120,0.04794246903715541,1170,0.4674390731122653,0.1,1.0,0.19,0.58,0.88,"[[1333    0]
 [1050  120]]"
legit+dces+ices,zeroshot,0.25,47,hateful,No,2383,0.9520575309628446,1333,0.5325609268877347,1.0,0.56,0.72,0.58,0.88,"[[1333    0]
 [1050  120]]"
legit+dces+ices,zeroshot,0.25,47,offensive,Yes,120,0.04794246903715541,1006,0.4019176987614862,0.1,0.82,0.17,0.63,0.77,"[[1475   22]
 [ 908   98]]"
legit+dces+ices,zeroshot,0.25,47,offensive,No,2383,0.9520575309628446,1497,0.5980823012385138,0.99,0.62,0.76,0.63,0.77,"[[1475   22]
 [ 908   98]]"
legit+dces+ices,zeroshot,0.25,47,toxic,Yes,150,0.05992808629644426,1315,0.5253695565321614,0.08,0.69,0.14,0.5,0.62,"[[1141   47]
 [1212  103]]"
legit+dces+ices,zeroshot,0.25,47,toxic,No,2353,0.9400719137035557,1188,0.4746304434678386,0.96,0.48,0.64,0.5,0.62,"[[1141   47]
 [1212  103]]"
legit+dces+ices,zeroshot,0.25,48,hateful,Yes,120,0.04794246903715541,1171,0.4678385936875749,0.1,0.98,0.18,0.58,0.85,"[[1330    2]
 [1053  118]]"
legit+dces+ices,zeroshot,0.25,48,hateful,No,2383,0.9520575309628446,1332,0.5321614063124251,1.0,0.56,0.72,0.58,0.85,"[[1330    2]
 [1053  118]]"
legit+dces+ices,zeroshot,0.25,48,offensive,Yes,120,0.04794246903715541,1062,0.4242908509788254,0.1,0.88,0.18,0.61,0.78,"[[1427   14]
 [ 956  106]]"
legit+dces+ices,zeroshot,0.25,48,offensive,No,2383,0.9520575309628446,1441,0.5757091490211745,0.99,0.6,0.75,0.61,0.78,"[[1427   14]
 [ 956  106]]"
legit+dces+ices,zeroshot,0.25,48,toxic,Yes,150,0.05992808629644426,1272,0.5081901717938474,0.09,0.74,0.16,0.52,0.65,"[[1192   39]
 [1161  111]]"
legit+dces+ices,zeroshot,0.25,48,toxic,No,2353,0.9400719137035557,1231,0.4918098282061526,0.97,0.51,0.67,0.52,0.65,"[[1192   39]
 [1161  111]]"
legit+dces+ices,zeroshot,0.25,49,hateful,Yes,120,0.04794246903715541,1131,0.4518577706751898,0.1,0.98,0.19,0.59,0.87,"[[1369    3]
 [1014  117]]"
legit+dces+ices,zeroshot,0.25,49,hateful,No,2383,0.9520575309628446,1372,0.5481422293248103,1.0,0.57,0.73,0.59,0.87,"[[1369    3]
 [1014  117]]"
legit+dces+ices,zeroshot,0.25,49,offensive,Yes,120,0.04794246903715541,1040,0.4155013983220136,0.1,0.86,0.18,0.62,0.79,"[[1446   17]
 [ 937  103]]"
legit+dces+ices,zeroshot,0.25,49,offensive,No,2383,0.9520575309628446,1463,0.5844986016779864,0.99,0.61,0.75,0.62,0.79,"[[1446   17]
 [ 937  103]]"
legit+dces+ices,zeroshot,0.25,49,toxic,Yes,150,0.05992808629644426,1295,0.5173791450259688,0.08,0.66,0.14,0.5,0.63,"[[1157   51]
 [1196   99]]"
legit+dces+ices,zeroshot,0.25,49,toxic,No,2353,0.9400719137035557,1208,0.4826208549740312,0.96,0.49,0.65,0.5,0.63,"[[1157   51]
 [1196   99]]"
legit+dces+ices,zeroshot,0.25,50,hateful,Yes,120,0.04794246903715541,1176,0.46983619656412307,0.1,0.98,0.18,0.58,0.88,"[[1324    3]
 [1059  117]]"
legit+dces+ices,zeroshot,0.25,50,hateful,No,2383,0.9520575309628446,1327,0.530163803435877,1.0,0.56,0.71,0.58,0.88,"[[1324    3]
 [1059  117]]"
legit+dces+ices,zeroshot,0.25,50,offensive,Yes,120,0.04794246903715541,1021,0.40791050739113066,0.1,0.88,0.19,0.63,0.8,"[[1468   14]
 [ 915  106]]"
legit+dces+ices,zeroshot,0.25,50,offensive,No,2383,0.9520575309628446,1482,0.5920894926088693,0.99,0.62,0.76,0.63,0.8,"[[1468   14]
 [ 915  106]]"
legit+dces+ices,zeroshot,0.25,50,toxic,Yes,150,0.05992808629644426,1308,0.522572912504994,0.09,0.78,0.16,0.51,0.68,"[[1162   33]
 [1191  117]]"
legit+dces+ices,zeroshot,0.25,50,toxic,No,2353,0.9400719137035557,1195,0.477427087495006,0.97,0.49,0.66,0.51,0.68,"[[1162   33]
 [1191  117]]"
legit+dces+ices,zeroshot,0.25,51,hateful,Yes,120,0.04794246903715541,1238,0.49460647223332,0.09,0.98,0.17,0.55,0.84,"[[1262    3]
 [1121  117]]"
legit+dces+ices,zeroshot,0.25,51,hateful,No,2383,0.9520575309628446,1265,0.50539352776668,1.0,0.53,0.69,0.55,0.84,"[[1262    3]
 [1121  117]]"
legit+dces+ices,zeroshot,0.25,51,offensive,Yes,120,0.04794246903715541,1057,0.42229324810227725,0.1,0.84,0.17,0.61,0.74,"[[1427   19]
 [ 956  101]]"
legit+dces+ices,zeroshot,0.25,51,offensive,No,2383,0.9520575309628446,1446,0.5777067518977227,0.99,0.6,0.75,0.61,0.74,"[[1427   19]
 [ 956  101]]"
legit+dces+ices,zeroshot,0.25,51,toxic,Yes,150,0.05992808629644426,1315,0.5253695565321614,0.08,0.66,0.14,0.49,0.61,"[[1137   51]
 [1216   99]]"
legit+dces+ices,zeroshot,0.25,51,toxic,No,2353,0.9400719137035557,1188,0.4746304434678386,0.96,0.48,0.64,0.49,0.61,"[[1137   51]
 [1216   99]]"
