,clean,perturbed,legibility_score,predicted,batch
0,shipment,Shippment,4.7222295,Shipment,2260
1,toward,troawd,4.593059,Troop,2260
2,expression,Expressen,3.1431272,Express,2260
3,domains,dinamos,4.3115506,Denim,2260
4,meter,eter,4.758783,Ether,2260
0,draw,Drow,0.00063396944,Drone,2261
1,recreation,=recrea?t{ion,0.7242424,Creation,2261
2,howto,howgo,2.3124893,Hog,2261
3,thank,-t/ha|n<k,-0.9953639,Hank,2261
4,wellington,wellingto,2.1723287,Willing,2261
0,boring,booring,2.5880616,bore,2262
1,demonstrates,doearesnmtts,4.0900855,dears,2262
2,type,Tybee,-0.7618825,beach,2262
3,variation,ariation,4.6308756,variety,2262
4,rough,Rouch,0.26063696,rough,2262
0,pack,ack,2.875818,back,2263
1,actress,actrees,3.8459146,trees,2263
2,nine,Nimue,-1.3916332,Nine,2263
3,males,mles,4.4141917,smile,2263
4,depending,deoending,1.9955976,ending,2263
0,investigator,investigador,4.676383,researcher,2264
1,sticker,seitkcr,4.781881,thinker,2264
2,voyeurweb,vorab,0.4884336,love,2264
3,costumes,custumes,4.862171,customs,2264
4,existence,excistence,4.83232,existence,2264
0,football,Fooball,2.8469687,Football,2265
1,hung,hubg,-0.06126127,Hog,2265
2,programmer,progreheimer,0.9236423,Professor,2265
3,pension,lension,1.4635468,Lens,2265
4,limousines,lumousinec,2.1468947,Luminous,2265
0,sing,Siang,2.0588634,Shang,2266
1,grew,growed,1.3545185,Grown,2266
2,nylon,nylon,4.7955685,Nylon,2266
3,pack,Pak,-0.514791,Pack,2266
4,gzip,GZCLP,-3.0161004,Gzip,2266
0,interim,interium,2.3808362,interim,2267
1,jewellery,jewellery,4.7454567,jewelry,2267
2,women,Womon,-0.25728193,woman,2267
3,transmit,Transmut,1.2385515,transmute,2267
4,purpose,pourspe,4.6450963,spew,2267
0,lies,lyes,-0.9873554,lies,2268
1,sculpture,sculptur;e,2.9177356,sculpture,2268
2,celebrate,celerate,4.770768,accelerate,2268
3,physiology,phsycology,3.6542134,psychology,2268
4,galleries,galeries,4.7193027,galleries,2268
0,mariah,Maarreh,0.5282052,marriage,2269
1,theft,tefht,4.3923965,thought,2269
2,complaints,co*mpla(ints,1.3274298,complaints,2269
3,tactics,tcaicts,5.03553,incidents,2269
4,composite,compsite,4.474445,computer,2269
0,wave,?wav$e,-2.2518013,wave,2270
1,donate,Doente,1.0336657,dentist,2270
2,ruby,rub<y,2.2156715,baby,2270
3,uganda,ugana,4.4793086,hug,2270
4,jones,jines,3.9454045,lines,2270
0,certainty,ertainty,4.8660965,certainty,2271
1,albuquerque,albequrque,4.1074896,Albuquerque,2271
2,metallic,metal!li&c,0.21035144,Metallic,2271
3,decline,declineHe,2.3226278,Decline,2271
4,highlighted,highlighed,4.71151,Highlighted,2271
0,gaps,gxps,0.7327268,exps,2272
1,gamma,gammq,0.62379164,grammar,2272
2,sensitivity,sensitivi,4.708087,sensitive,2272
3,lincoln,Lincon,0.7089741,Lincoln,2272
4,shine,shie,4.7042646,shy,2272
0,standards,standardsEs,3.8840635,standards,2273
1,speaking,s}peaking,1.8525243,speaking,2273
2,opening,openg,1.9150895,open,2273
3,integrated,integridad,4.4569917,integrity,2273
4,wheat,w\heat,1.3686229,water,2273
0,deutsche,deutshe,4.7682185,Germany,2274
1,provision,profesion,1.1961225,profession,2274
2,katrina,Katrena,2.7407115,Catherine,2274
3,manufacture,manifestare,2.442442,manifestation,2274
4,sports,sopts,2.786173,sports,2274
0,investigations,investigat(io'n!s,1.6334773,investigation,2275
1,prompt,pomprt,4.7630754,print,2275
2,disposition,disposistion,4.5581093,disposition,2275
3,senior,seniour,2.3550005,senior,2275
4,jones,jneos,3.2725484,joins,2275
0,suited,ssutied,4.6271005,suited,2276
1,length,lenth,4.190408,length,2276
2,proof,prouf,0.30280226,proof,2276
3,triangle,Tranquille,-0.79963446,tranquil,2276
4,highlights,Highligts,2.844508,highlights,2276
0,mate,kate,2.8770967,Kate,2277
1,mysterious,"myst""e*riou+s",2.0205705,Mysterious,2277
2,basename,basenamw,2.5483205,Base Name,2277
3,manuals,manmals,4.9917912,Manuals,2277
4,already,aleady,4.4579587,Already,2277
0,fujitsu,fkjitsu,2.9255607,fight,2278
1,florist,floris&t,3.3382518,florist,2278
2,facilitate,facil9tate,1.8356372,facilitate,2278
3,triangle,t#ri@angle,0.8469163,triangle,2278
4,approach,acppoarh,3.585063,apparent,2278
0,excuse,e/xcu(se,0.48804232,excuse,2279
1,default,defult,4.0207324,default,2279
2,install,instil,4.7443833,instill,2279
3,called,caled,4.971192,called,2279
4,directions,directioners,5.0042014,"directioners"" (no change)",2279
0,directed,eifecyed,0.7720322,inspired,2280
1,café,café,4.5305367,cafe,2280
2,broke,broked,4.712182,broke,2280
3,doubt,doub,4.3267217,doubt,2280
4,planes,pelans,4.3537526,plans,2280
0,keyword,kerd,3.977959,bird,2281
1,penguin,penguen,4.8213778,spoon,2281
2,directions,directioners,5.0042014,fans,2281
3,instruction,instauración,4.0850353,construction,2281
4,atherton,atheeton,4.829098,station,2281
0,lover,.over,3.0089827,love,2282
1,possibilities,POSIBILIDADES,-2.1036565,possibilities,2282
2,achievement,achie}ve|ment,1.4234998,achievement,2282
3,gaps,gafs,0.97978866,bags,2282
4,trained,truand,2.3210866,true,2282
0,whilst,whmost,1.3583701,most,2283
1,assistance,aicsassnte,4.787505,incite,2283
2,suggest,suggust,4.5557513,trust,2283
3,provided,propiedad,2.004241,property,2283
4,replaces,reflexos,-1.7601341,reflexes,2283
0,prev,Priv,-1.3596566,Private,2284
1,aims,aimd,2.5467517,Mind,2284
2,flooring,flairing,2.9679098,Flying,2284
3,thinking,~thinking,3.181939,Thinking,2284
4,secure,seguire,-0.110151485,Secure,2284
0,governmental,goernmental,4.846718,government,2285
1,transportation,}t[ra]nsportati-on,1.3915567,transportation,2285
2,outlook,otlook,3.8001728,lookout,2285
3,located,Lacated,2.0396416,located,2285
4,lock,lcok,4.5071206,lock,2285
0,sensitivity,sensitivi,4.708087,sensitive,2286
1,participating,partecipating,3.8121076,participating,2286
2,privacy,prophacy,-0.7532606,prophecy,2286
3,voters,vothers,1.1330564,others,2286
4,recognize,regignize,4.0813546,recognize,2286
0,learned,learend,4.9755144,learn,2287
1,shelf,SHOULF,-1.1956283,should,2287
2,mother,Monther,0.5211757,mother,2287
3,manufacturers,manufcturers,4.794723,manufacturers,2287
4,established,establised,4.7212996,established,2287
0,biography,biogaphy,1.7819312,biography,2288
1,risk,risck,2.9257278,trick,2288
2,abroad,abroud,1.7682519,cloud,2288
3,deserve,derserve,5.0046043,deserve,2288
4,movie,moive,4.078345,movie,2288
0,persistent,persistant,4.7453246,persistent,2289
1,kingston,kinvston,4.0592594,kinvestment,2289
2,vessels,vesels,4.9698596,vessels,2289
3,citations,cititions,4.9121103,citations,2289
4,standards,stanards,4.945617,standards,2289
0,print,priemt,3.8392572,prime,2290
1,tracker,trqdier,-1.9104502,traider,2290
2,analyze,analyse,4.681503,analyze,2290
3,beam,beqm,-0.5376227,beam,2290
4,inner,inher,0.9252319,inherent,2290
0,cooking,Cookinig,2.731789,Cooking,2291
1,shōnen,syōhen,0.69392055,Shown,2291
2,qualify,qualfy,2.4470565,Qualify,2291
3,cdna,cd^na,1.9147327,Canada,2291
4,achievement,achiviement,4.933093,Achievement,2291
0,spider,siedpr,3.813149,standard,2292
1,surveys,survis,1.4428618,surprise,2292
2,programmer,programer,4.7179823,programmer,2292
3,arlington,arljngton,4.2190523,Arlington,2292
4,mortgage,mortagage,3.8513086,mortgage,2292
0,pennsylvania,Pensilvania,2.554716,Pennsylvania,2293
1,versus,Vergiss,1.4421266,Forget,2293
2,ecology,eco|log^y,-0.6349683,Ecology,2293
3,stayed,s>t[aye#d,-0.11679153,Stated,2293
4,comments,cooments,3.063876,Comments,2293
0,gothic,[[gothic,0.97095186,Gothic,2294
1,rapid,ripad,4.874138,Ripad,2294
2,meanwhile,Meenwhile,1.0014526,Meanwhile,2294
3,larger,Larcher,-1.6960809,Larcher,2294
4,provision,proviion,3.6827896,Provision,2294
0,determine,detemine,4.8769345,determine,2295
1,hung,hubg,-0.06126127,hug,2295
2,expression,expressen,4.086091,express,2295
3,draws,dawrs,5.030414,draws,2295
4,inspired,insipired,4.1204495,inspired,2295
0,sofa,sova,0.43817565,soul,2296
1,critics,cditics,1.3183999,critics,2296
2,relations,telations,5.008823,relations,2296
3,edges,edgas,4.4613028,digs,2296
4,picture,pcture,3.7204766,picture,2296
0,cruz,Cruiz,-0.708189,cruise,2297
1,agent,aggent,4.825949,agent,2297
2,speaking,speakin,4.6180286,speaking,2297
3,wordpress,wordpres,1.778142,wordpress,2297
4,threatened,thatand,4.6384215,thank you,2297
0,module,ModelE,-1.3562189,Model,2298
1,tactics,tatics,5.0886955,Statistics,2298
2,celebrities,celebritries,4.692563,Celebrities,2298
3,type,Tybee,-0.7618825,"Tybee"" (no change)",2298
4,draw,darw,5.0049243,Darwin,2298
0,carter,cartwr,1.4954495,craft,2299
1,taste,tacete,1.6377182,create,2299
2,promise,Promess,1.0934778,promise,2299
3,coding,=c?oding,-0.27620196,coding,2299
4,moth,oth,3.9118462,others,2299
0,sulfide,sldifue,4.869689,slide,2300
1,recognize,recognise,4.175287,recognize,2300
2,independence,independante,4.5615335,independent,2300
3,iowa,ioha,-1.3119402,joy,2300
4,participate,participantjoe,3.332795,participant Joe,2300
0,ware,wahre,0.49998564,true,2301
1,sheet,seeht,4.455231,sight,2301
2,global,globial,0.8975193,global,2301
3,batch,batsh,4.0781612,bash,2301
4,wordpress,wordpresses,4.3530197,WordPress,2301
0,simultaneously,simulatenously,4.5758805,simultaneously,2302
1,leone,leonw,2.0507963,lean,2302
2,count,c|o^unt,-0.63726383,count,2302
3,servicemen,^servi-c;emen,1.6186285,service,2302
4,republic,Repppublic,2.3702414,republic,2302
0,salaries,salarys,4.419173,salaries,2303
1,perry,per~r+y,2.2700665,perry,2303
2,prompt,prlmpt,1.9476706,prompt,2303
3,parts,parots,1.6889011,parrots,2303
4,penalties,penalitys,4.37362,penalties,2303
0,katrina,Katharina,3.6541252,Kathryn,2304
1,draws,drqas,-0.3639134,dragon,2304
2,metallic,MeItalic,0.11841281,medium,2304
3,voyeurweb,Vorab,-0.9113381,labor,2304
4,creations,CROATIONS,-1.4112061,Croatia,2304
0,seal,eal,4.7999964,deal,2305
1,critics,critis,4.897095,critic,2305
2,connectivity,connectivfyi,3.7390172,connection,2305
3,fielded,^fi)elded,0.8885196,fielded,2305
4,robbie,eobbie,2.0863054,Robbie,2305
0,genres,generes,4.786407,genres,2306
1,artwork,artarak,4.935357,carrack,2306
2,visits,vsiits,5.023483,visits,2306
3,steering,sreering,4.8985424,serving,2306
4,fits,fts,4.6643944,fits,2306
0,assets,zssets,2.9436324,sets,2307
1,reproductive,reproductjvf,3.3470912,production,2307
2,legislation,legisaltion,4.7213135,legislation,2307
3,logical,logicIl,1.7495759,logic,2307
4,trained,traned,5.0512075,trained,2307
0,aquarium,acquarium,2.1743724,Aquarium,2308
1,costumes,Costanzas,0.8379743,Costanza,2308
2,lifestyle,lifestyle,4.6683807,Lifestyle,2308
3,affiliate,affialite,4.8423357,Affiliate,2308
4,challenging,challangeing,4.895497,Challenging,2308
0,satisfaction,satisfacción,3.772566,satisfaction,2309
1,estimate,[[estimulate,0.55521095,estimate,2309
2,forums,forumis,2.6608207,forums,2309
3,joshua,$j~o{shua,-1.5545838,Joshua,2309
4,press,pres?s,0.69452906,pressure,2309
0,financing,fiicannng,4.7709894,figment,2310
1,pocket,poket,4.242113,pocket,2310
2,artwork,artwor,4.482688,artwork,2310
3,deleted,deletev,3.9237878,deleted,2310
4,magnetic,magbetic,1.1120692,magnetic,2310
0,cooking,Cookinig,2.731789,Cooking,2311
1,spread,sprea,4.395779,Spray,2311
2,remove,renove,1.8717419,Renovate,2311
3,withdrawal,@wi$thd.r*aw<al,-0.07302565,Withdrawal,2311
4,consequences,CONSECIENCIAS,-0.7161479,Consciousness,2311
0,thinking,themKing,2.0540497,Theme,2312
1,veterinary,vriaeenrty,4.0828524,Very,2312
2,pulse,'ulse,1.8519467,Lose,2312
3,relocation,relocstion,4.7241406,Relocation,2312
4,allied,al(li`ed,0.46987668,Alllied,2312
0,deleted,dealted,4.34751,deal,2313
1,hearts,|h\eart[s,-0.041837327,heart,2313
2,duke,duk!e,0.5322562,duke,2313
3,pressed,pr.essed,3.682272,pressed,2313
4,viewpicture,viewicture,3.9727244,view picture,2313
0,electronics,elctronics,4.8901553,Electronics,2314
1,highlighted,higlighted,4.7828217,Highlighted,2314
2,chosen,chozen,2.7135835,Chosen,2314
3,linux,Lionex,-1.1172332,Lexus,2314
4,effort,efdort,0.73298824,Ford,2314
0,sweden,sewedn,4.927843,sow,2315
1,starsmerchant,sta4skercbant,2.3774085,state,2315
2,overseas,oversears,4.709672,overseas,2315
3,multi,Muladi,-0.95893735,Maldives,2315
4,fruits,frui.ts,4.4547257,fruit,2315
0,answered,aswer,4.2441974,answer,2316
1,analyze,analize,2.2149155,analyze,2316
2,partial,partia;,2.302582,partia,2316
3,rage,rase,2.2934268,race,2316
4,teaches,teches,4.413112,teaches,2316
0,test,Tekst,1.7230045,Text,2317
1,speaks,speek,4.1331186,Speak,2317
2,miniature,minatore,3.0276062,Mining,2317
3,krupp,kRIP,-0.7370996,Rip,2317
4,transportation,trasportation,4.5627627,Transportation,2317
0,latest,atest,4.7406726,test,2318
1,parts,ptras,4.9502316,trains,2318
2,macro,"m)acr""o",-0.06144718,macro,2318
3,sims,SIMAs,-2.3996477,sims,2318
4,stuffed,stUpEd,-2.0151951,stupid,2318
0,integrate,in`t@egr(ate,0.19362177,integrate,2319
1,lexington,lexington,4.778931,Lexington,2319
2,dealing,deleing,4.825295,deleting,2319
3,funding,fundimg,4.7891984,funding,2319
4,animated,animayed,4.0149717,anymied,2319
0,firm,f~irm,2.7410772,firm,2320
1,balance,balence,4.5912423,balance,2320
2,counted,comitted,1.7068838,committed,2320
3,bold,boyWould,-2.478984,boy would,2320
4,guest,uest,4.7724166,quest,2320
0,vacations,VaSetOMYs,-0.3487141,Vases,2321
1,booty,bo0th,-1.7407699,Booth,2321
2,oldest,o~ldest,0.64821166,Oldest,2321
3,collectables,ctcballolees,3.278483,Cactus,2321
4,awards,"a~ward""s",0.8235359,Awards,2321
0,oversight,oversigt,4.0132475,oversight,2322
1,infrastructure,infraestructure,4.6923423,infrastructure,2322
2,shōnen,Shonen,4.7048926,"shonen"" (Japanese for ""young boy"")",2322
3,moderators,motarreods,4.7090125,motorheads,2322
4,somewhere,so`mewhere,1.7737055,somewhere,2322
0,databases,databasec,1.935905,database,2323
1,algorithms,algorithmus,3.8832695,algorithm,2323
2,refers,referes,4.999129,references,2323
3,settle,seltte,4.9390216,settle,2323
4,bunch,buch,3.9862611,book,2323
0,high,hisgh,3.3169937,history,2324
1,felt,feld,2.2093942,field,2324
2,hunt,Huet,0.4656584,hoot,2324
3,river,rveir,4.72529,river,2324
4,hung,huwag,2.0897443,howl,2324
0,previews,peviews,4.1485276,reviews,2325
1,retro,4etro,-0.5735386,atro,2325
2,selecting,s&e}le~cting,-0.87805754,selecting,2325
3,retro,refto,2.076977,refute,2325
4,extent,exnett,4.366134,extent,2325
0,intersect,intersectthat,3.6085255,intersect,2326
1,market,mreakt,4.512705,react,2326
2,priorities,prewrites,1.9240642,prewrite,2326
3,would,woul,3.8807619,would,2326
4,satisfactory,satisfacted,3.3479505,satisfied,2326
0,maintaining,mantiancing,4.095011,maintenance,2327
1,beautiful,beauitufl,4.303814,beautiful,2327
2,investigator,iisatnegovtr,4.4668193,island government,2327
3,tools,tloos,4.582004,loose,2327
4,fujitsu,Fukkatsu,0.919877,Fukushima,2327
0,trailers,tra&il$ers,-1.2865307,trailers,2328
1,strain,strsin,4.8303328,stress,2328
2,integrate,intwgrate,2.8937137,integrate,2328
3,implementation,"i'mpl""e>menta:tion",0.659254,implementation,2328
4,writings,wgrtiins,4.4949594,wrights,2328
0,usgs,ugss,4.6197567,bugs,2329
1,draw,drow,2.67541,draw,2329
2,birds,"b,ir!ds",-1.5436174,birds,2329
3,moscow,Moskau,-1.2909003,Moscow,2329
4,certain,cert)a<in,2.0627615,certificate,2329
0,guam,gaum,4.6385694,groom,2330
1,incompatible,in~compatible,2.244719,incompatible,2330
2,divx,dibx,0.52377355,box,2330
3,blank,bpank,1.7387753,bank,2330
4,exam,Exham,0.3332263,"Exham"" (no change)",2330
0,hosted,holded,0.8703341,held,2331
1,shannon,Shannan,4.8053913,Shannon,2331
2,reason,roaesn,4.620234,rain,2331
3,night,nigut,0.15578358,nut,2331
4,façades,façaes,4.336101,faces,2331
0,delivery,deliever,4.936393,delivery,2332
1,ethics,ethice,4.787903,ethics,2332
2,plane,Plame,0.7550444,plot,2332
3,garcia,garcis,3.5737932,garden,2332
4,theft,thevt,1.1745678,theft,2332
0,garmin,grmin,4.385284,groom,2333
1,offensive,offen)sive,2.0478113,offensive,2333
2,photographer,photograper,4.564262,photographer,2333
3,maintaining,mantain,4.251217,maintain,2333
4,targeted,taregeted,4.8380523,targeted,2333
0,insight,igshint,4.6104875,sing,2334
1,featuring,feathring,3.3120756,flying,2334
2,sterling,strling,4.9729295,strange,2334
3,standard,standared,4.8087344,standard,2334
4,diagnostic,diagnostik,4.09893,diagnosis,2334
0,cornell,cornwlp,-0.04284479,corn,2335
1,gardens,Gardinas,-0.395742,garden,2335
2,restrict,restirct,5.008414,restrict,2335
3,fielded,fedlied,4.3368754,field,2335
4,footwear,footear,4.387344,footwear,2335
0,ought,ouht,4.244928,thought,2336
1,essex,Esax,0.15276895,Sax,2336
2,listing,liting,4.7753196,writing,2336
3,cooler,clooer,4.616017,closer,2336
4,stops,stopes,3.0900893,stops,2336
0,commons,;c'ommo>ns,-1.16592,communities,2337
1,phrases,perashs,4.6555843,parishes,2337
2,attending,attenting,4.886166,attending,2337
3,celtic,celhic,0.41990647,church,2337
4,banned,bauend,2.0018816,building,2337
0,responses,rewponwes,2.1732237,rewinds,2338
1,mate,mat3,0.33884877,matter,2338
2,patricia,Patrecia,0.7307094,Patricia,2338
3,finally,fimally,4.2407393,finally,2338
4,lean,leal,4.8448577,real,2338
0,boots,"""b.oo{ts",-1.6890026,boots,2339
1,florist,florchet,-0.0041358364,floret,2339
2,dispatched,di>sp+at%ch;ed,-0.71746975,dispatched,2339
3,sake,sauske,0.32238284,sauce,2339
4,addresses,adresess,4.888469,address,2339
0,collectables,co/l*le$ctable{s,-0.9458227,collection,2340
1,steps,stips,0.10430938,tips,2340
2,staying,stying,4.661984,styling,2340
3,liable,libelle,1.9744015,label,2340
4,length,leng}th,1.2741302,length,2340
0,irrigation,iggigatuon,1.5236491,enlightenment,2341
1,located,Lacated,2.0396416,located,2341
2,assistance,assistence,4.8891788,assistance,2341
3,calculations,calculettes,3.835343,calculators,2341
4,guidelines,gulndieeis,4.4320526,understanding,2341
0,directive,dtirecvie,4.8060193,directory,2342
1,perry,pery,4.6826935,party,2342
2,banded,Bandaid,0.04757066,band-aid,2342
3,computation,competation,3.502954,competition,2342
4,rough,roguh,4.4603095,rough,2342
0,then,THQN,-1.9478154,Think,2343
1,increasingly,increasingly,4.6922383,Increase,2343
2,principle,principalThe,2.2862377,Principal,2343
3,ebook,egook,-0.03951888,Cook,2343
4,harbour,hrbour,4.420197,Hour,2343
0,voyeurweb,boyejrweb,1.5233033,board,2344
1,tobacco,tpbaxxo,-0.41815346,box,2344
2,judgment,judgmejt,3.9202797,judge,2344
3,referred,repaiered,-1.3344065,repair,2344
4,experiencing,edperienfing,0.74475574,experiencing,2344
0,emerald,emrrald,4.9483185,Emerald,2345
1,nicholas,ncholas,2.6000624,Nicholas,2345
2,balance,(balance,2.915725,Balance,2345
3,somehow,somew,4.864454,Somewhere,2345
4,loans,LOms,-0.043014772,Loms,2345
0,listings,listins,4.853632,listen,2346
1,spider,cpider,1.3535299,pider,2346
2,batman,batmzn,1.5496376,batman,2346
3,designs,d]es@ig\ns,-0.13239732,designs,2346
4,bangkok,banczak,-0.31261396,banks,2346
0,subtle,suvtle,4.0415907,subtle,2347
1,tournaments,taemtnronus,3.6423965,terminator,2347
2,grâce,grâce,4.478608,grace,2347
3,echo,Ecco,1.6288501,echo,2347
4,withdrawal,sithdra2al,1.9669367,threat,2347
0,opening,openg,1.9150895,open,2348
1,education,edukation,3.4721754,education,2348
2,partial,praital,4.8851867,practical,2348
3,flow,flauw,2.9742696,flaw,2348
4,liable,>lia;bl!e,-1.6211237,liable,2348
0,façade,fsçade,3.519666,facade,2349
1,contractor,contrwctor,2.1878698,constructor,2349
2,electronics,Electonics,2.8602762,electronics,2349
3,package,pac]kage,2.7093039,package,2349
4,shared,sahred,5.004038,shared,2349
0,currencies,currencies,4.955644,currencies,2350
1,controversial,contreversal,4.2857018,conversational,2350
2,ending,endin}g,0.31842846,ending,2350
3,vector,Vektor,3.9969995,vector,2350
4,aquarium,aquariu\m,1.9463322,aquarium,2350
0,venues,venas,4.7207932,vision,2351
1,pregnant,pregnan,4.4523616,pregnant,2351
2,needle,needle,4.624309,needle,2351
3,attending,attemting,4.871872,attempting,2351
4,observation,o>bse\rvat-ion,1.5536513,obsession,2351
0,emerald,emerald,4.79228,Emerald,2352
1,worth,&worth,1.5142075,Worth,2352
2,registry,reg)i(s#try,0.5236311,Try,2352
3,usps,usfs,1.4071562,USS,2352
4,vessels,vasseles,2.766151,Vases,2352
0,mysterious,myst^e#ri&ou:s,0.5578023,mystery,2353
1,birds,birdHoes,-0.28684875,birds,2353
2,fabulous,fabulou,3.93135,fantastic,2353
3,moscow,mooocow,1.2933488,moo,2353
4,usps,]usps,1.8769677,us,2353
0,dial,diy1,-0.4721162,design,2354
1,system,sytem,4.709823,system,2354
2,amount,amoun,4.596067,amount,2354
3,crucial,cruicial,4.9069376,critical,2354
4,killer,kuller,0.9427317,caller,2354
